customer_id,county,city,segment,age_band,signup_date
C105236,Dublin,Dublin,Inactive,45-54,2024-09-23
C105237,Dublin,Dublin,Regular,35-44,2025-10-22
C105238,Galway,Galway,Regular,45-54,2025-03-17
C105239,Limerick,Limerick,New,35-44,2024-10-28
C105240,Dublin,Dublin,New,55+,2024-06-17
C105241,Cork,Cork,New,25-34,2024-10-10
C105242,Cork,Cork,Premium,35-44,2025-10-08
C105243,Dublin,Dublin,New,35-44,2024-06-03
C105244,Kildare,Naas,Regular,25-34,2025-12-05
C105245,Wexford,Wexford,Regular,45-54,2025-09-08
C105246,Meath,Navan,Regular,35-44,2024-10-01
C105247,Dublin,Dublin,Regular,45-54,2025-08-18
C105248,Dublin,Dublin,New,25-34,2025-04-08
C105249,Waterford,Waterford,Regular,45-54,2024-12-26
C105250,Kildare,Naas,Premium,25-34,2025-03-31
C105251,Dublin,Dublin,New,55+,2024-06-05
C105252,Dublin,Dublin,Premium,18-24,2025-11-11
C105253,Clare,Ennis,New,35-44,2025-09-15
C105254,Louth,Drogheda,Inactive,18-24,2024-09-16
C105255,Westmeath,Athlone,Inactive,35-44,2024-07-30
C105256,Tipperary,Clonmel,New,25-34,2025-02-10
C105257,Galway,Galway,Regular,45-54,2025-03-04
C105258,Galway,Galway,Regular,45-54,2025-09-07
C105259,Dublin,Dublin,Inactive,25-34,2025-10-18
C105260,Wexford,Wexford,Regular,45-54,2024-07-09
C105261,Tipperary,Clonmel,Regular,35-44,2024-10-25
C105262,Dublin,Dublin,New,25-34,2025-05-18
C105263,Laois,Portlaoise,New,25-34,2025-01-14
C105264,Cork,Cork,Regular,18-24,2026-01-16
C105265,Dublin,Dublin,Regular,18-24,2025-07-02
C105266,Cork,Cork,Premium,25-34,2024-12-11
C105267,Westmeath,Athlone,Inactive,25-34,2025-07-09
C105268,Cavan,Cavan,Regular,25-34,2025-02-14
C105269,Kildare,Naas,Regular,55+,2025-03-05
C105270,Roscommon,Roscommon,Inactive,18-24,2025-08-03
C105271,Westmeath,Athlone,Premium,45-54,2025-02-16
C105272,Waterford,Waterford,Inactive,45-54,2025-07-23
C105273,Kilkenny,Kilkenny,Inactive,35-44,2025-02-07
C105274,Cork,Cork,Regular,25-34,2025-05-23
C105275,Louth,Drogheda,Premium,18-24,2025-03-19
C105276,Limerick,Limerick,Regular,45-54,2025-05-11
C105277,Wicklow,Bray,New,35-44,2024-12-25
C105278,Dublin,Dublin,Regular,45-54,2024-08-11
C105279,Wicklow,Bray,Regular,18-24,2024-11-01
C105280,Roscommon,Roscommon,Regular,25-34,2024-12-31
C105281,Cork,Cork,New,25-34,2024-12-07
C105282,Longford,Longford,Premium,35-44,2025-02-08
C105283,Cork,Cork,Regular,35-44,2025-03-14
C105284,Dublin,Dublin,Regular,18-24,2024-10-30
C105285,Dublin,Dublin,New,18-24,2025-01-16
C105286,Mayo,Castlebar,Regular,18-24,2024-11-17
C105287,Limerick,Limerick,New,18-24,2025-05-18
C105288,Cork,Cork,Regular,25-34,2025-03-13
C105289,Tipperary,Clonmel,Regular,18-24,2025-06-14
C105290,Cork,Cork,Inactive,25-34,2025-02-15
C105291,Galway,Galway,Regular,35-44,2026-01-19
C105292,Kilkenny,Kilkenny,Regular,35-44,2025-03-18
C105293,Wexford,Wexford,Inactive,25-34,2025-06-05
C105294,Louth,Drogheda,Regular,18-24,2025-02-21
C105295,Tipperary,Clonmel,Inactive,35-44,2025-08-15
C105296,Longford,Longford,New,25-34,2025-05-02
C105297,Dublin,Dublin,Regular,25-34,2024-07-29
C105298,Dublin,Dublin,New,25-34,2025-08-12
C105299,Dublin,Dublin,Regular,55+,2025-08-31
C105300,Limerick,Limerick,Inactive,25-34,2025-01-28
C105301,Tipperary,Clonmel,Regular,55+,2025-04-02
C105302,Wicklow,Bray,Regular,25-34,2024-06-07
C105303,Cork,Cork,New,18-24,2025-11-02
C105304,Dublin,Dublin,Inactive,18-24,2025-09-11
C105305,Donegal,Letterkenny,Regular,35-44,2026-01-04
C105306,Leitrim,Carrick-on-Shannon,New,25-34,2025-05-26
C105307,Cork,Cork,Inactive,35-44,2024-10-17
C105308,Dublin,Dublin,Regular,55+,2024-11-21
C105309,Dublin,Dublin,Regular,25-34,2025-12-10
C105310,Galway,Galway,New,18-24,2024-06-26
C105311,Dublin,Dublin,New,35-44,2025-07-08
C105312,Cork,Cork,Premium,18-24,2024-07-11
C105313,Donegal,Letterkenny,Regular,35-44,2025-08-18
C105314,Cork,Cork,Inactive,45-54,2025-05-15
C105315,Cork,Cork,New,25-34,2025-03-11
C105316,Dublin,Dublin,Regular,25-34,2025-07-26
C105317,Cavan,Cavan,Premium,25-34,2024-12-30
C105318,Galway,Galway,Regular,18-24,2025-05-11
C105319,Cork,Cork,Regular,25-34,2025-09-24
C105320,Dublin,Dublin,Regular,25-34,2025-03-03
C105321,Donegal,Letterkenny,Regular,25-34,2024-06-14
C105322,Westmeath,Athlone,Inactive,18-24,2026-01-18
C105323,Dublin,Dublin,Regular,35-44,2025-04-21
C105324,Dublin,Dublin,Regular,25-34,2025-02-13
C105325,Dublin,Dublin,Regular,25-34,2024-07-15
C105326,Tipperary,Clonmel,Regular,55+,2024-07-25
C105327,Cavan,Cavan,New,18-24,2024-10-31
C105328,Galway,Galway,Inactive,18-24,2025-12-06
C105329,Cork,Cork,New,45-54,2025-08-10
C105330,Louth,Drogheda,New,18-24,2025-02-03
C105331,Louth,Drogheda,Regular,45-54,2025-08-27
C105332,Dublin,Dublin,New,35-44,2025-01-22
C105333,Dublin,Dublin,New,25-34,2025-11-16
C105334,Cork,Cork,New,25-34,2024-12-14
C105335,Mayo,Castlebar,New,25-34,2025-08-04
C105336,Kerry,Tralee,Regular,45-54,2025-02-17
C105337,Wexford,Wexford,Premium,18-24,2025-07-10
C105338,Waterford,Waterford,Regular,35-44,2024-09-20
C105339,Dublin,Dublin,Regular,45-54,2025-12-20
C105340,Cork,Cork,Regular,35-44,2024-11-19
C105341,Dublin,Dublin,Regular,18-24,2025-04-19
C105342,Westmeath,Athlone,Regular,35-44,2025-07-18
C105343,Limerick,Limerick,Regular,35-44,2025-06-28
C105344,Cork,Cork,Regular,18-24,2025-04-29
C105345,Dublin,Dublin,Regular,45-54,2025-11-03
C105346,Wicklow,Bray,New,18-24,2026-01-03
C105347,Louth,Drogheda,Inactive,55+,2025-09-02
C105348,Wexford,Wexford,Inactive,18-24,2024-09-19
C105349,Dublin,Dublin,Inactive,18-24,2025-09-05
C105350,Offaly,Tullamore,New,35-44,2025-03-30
C105351,Louth,Drogheda,Premium,18-24,2025-04-19
C105352,Wexford,Wexford,Regular,18-24,2025-12-17
C105353,Wexford,Wexford,New,18-24,2025-04-13
C105354,Offaly,Tullamore,Inactive,45-54,2025-10-24
C105355,Cavan,Cavan,Premium,18-24,2025-06-25
C105356,Tipperary,Clonmel,New,35-44,2024-07-23
C105357,Galway,Galway,Inactive,35-44,2025-07-26
C105358,Cork,Cork,New,25-34,2025-03-24
C105359,Waterford,Waterford,Regular,25-34,2025-04-24
C105360,Donegal,Letterkenny,New,25-34,2024-11-29
C105361,Dublin,Dublin,New,55+,2024-09-20
C105362,Dublin,Dublin,Inactive,35-44,2025-08-21
C105363,Laois,Portlaoise,Regular,45-54,2024-10-28
C105364,Laois,Portlaoise,New,35-44,2024-07-26
C105365,Roscommon,Roscommon,Premium,45-54,2025-03-23
C105366,Galway,Galway,Inactive,55+,2025-08-02
C105367,Mayo,Castlebar,Inactive,25-34,2024-10-01
C105368,Waterford,Waterford,Inactive,45-54,2025-01-04
C105369,Cork,Cork,Inactive,18-24,2025-02-10
C105370,Dublin,Dublin,Regular,18-24,2025-12-07
C105371,Leitrim,Carrick-on-Shannon,Regular,25-34,2024-08-28
C105372,Dublin,Dublin,Inactive,25-34,2025-12-03
C105373,Tipperary,Clonmel,New,25-34,2024-08-27
C105374,Wexford,Wexford,New,25-34,2025-05-13
C105375,Kerry,Tralee,Regular,25-34,2025-10-19
C105376,Dublin,Dublin,Regular,45-54,2025-11-25
C105377,Wicklow,Bray,Regular,25-34,2025-04-22
C105378,Dublin,Dublin,Inactive,25-34,2025-03-23
C105379,Waterford,Waterford,Regular,35-44,2025-09-12
C105380,Dublin,Dublin,Regular,35-44,2025-11-28
C105381,Kerry,Tralee,Regular,45-54,2024-06-07
C105382,Mayo,Castlebar,Premium,25-34,2024-11-05
C105383,Dublin,Dublin,New,18-24,2024-11-19
C105384,Dublin,Dublin,New,55+,2025-10-14
C105385,Mayo,Castlebar,Regular,18-24,2024-06-11
C105386,Dublin,Dublin,Regular,35-44,2024-08-15
C105387,Dublin,Dublin,Regular,25-34,2024-06-03
C105388,Kildare,Naas,Regular,25-34,2025-12-24
C105389,Cavan,Cavan,New,45-54,2024-06-20
C105390,Limerick,Limerick,Regular,25-34,2024-11-07
C105391,Cork,Cork,Regular,18-24,2025-04-09
C105392,Carlow,Carlow,Regular,35-44,2024-12-27
C105393,Kildare,Naas,Inactive,18-24,2024-07-25
C105394,Galway,Galway,Premium,25-34,2025-02-03
C105395,Galway,Galway,New,25-34,2025-09-23
C105396,Cork,Cork,Regular,25-34,2024-11-21
C105397,Cork,Cork,New,35-44,2025-04-06
C105398,Kerry,Tralee,New,25-34,2025-03-09
C105399,Dublin,Dublin,Premium,25-34,2024-10-26
C105400,Kerry,Tralee,New,25-34,2024-06-02
C105401,Dublin,Dublin,Regular,45-54,2025-10-17
C105402,Cork,Cork,Inactive,18-24,2026-01-18
C105403,Dublin,Dublin,Premium,55+,2025-04-02
C105404,Limerick,Limerick,Inactive,25-34,2025-10-12
C105405,Wicklow,Bray,Inactive,25-34,2024-12-28
C105406,Cork,Cork,Regular,35-44,2025-12-18
C105407,Dublin,Dublin,Regular,25-34,2025-05-07
C105408,Dublin,Dublin,Regular,35-44,2025-09-24
C105409,Clare,Ennis,Regular,45-54,2025-07-09
C105410,Dublin,Dublin,Regular,45-54,2025-12-07
C105411,Mayo,Castlebar,New,25-34,2025-05-02
C105412,Cork,Cork,New,35-44,2025-10-22
C105413,Dublin,Dublin,Premium,25-34,2025-12-12
C105414,Wicklow,Bray,New,35-44,2025-08-31
C105415,Kildare,Naas,Regular,18-24,2024-12-30
C105416,Dublin,Dublin,Inactive,18-24,2024-07-25
C105417,Monaghan,Monaghan,Premium,25-34,2025-02-01
C105418,Dublin,Dublin,Regular,18-24,2025-07-21
C105419,Cork,Cork,New,35-44,2025-10-29
C105420,Cork,Cork,Inactive,18-24,2025-09-05
C105421,Kildare,Naas,Regular,18-24,2025-06-18
C105422,Mayo,Castlebar,Regular,35-44,2025-04-18
C105423,Dublin,Dublin,Inactive,25-34,2026-01-01
C105424,Sligo,Sligo,New,55+,2024-10-25
C105425,Donegal,Letterkenny,Regular,25-34,2025-09-19
C105426,Roscommon,Roscommon,New,18-24,2025-04-27
C105427,Clare,Ennis,New,18-24,2025-04-04
C105428,Cavan,Cavan,Regular,25-34,2025-01-26
C105429,Tipperary,Clonmel,Regular,18-24,2025-06-16
C105430,Cork,Cork,Regular,35-44,2026-01-21
C105431,Galway,Galway,Regular,18-24,2025-01-30
C105432,Wexford,Wexford,Premium,45-54,2024-08-07
C105433,Galway,Galway,Inactive,25-34,2024-08-16
C105434,Wicklow,Bray,New,35-44,2024-09-15
C105435,Dublin,Dublin,Premium,18-24,2025-01-31
C105436,Waterford,Waterford,New,18-24,2024-06-03
C105437,Dublin,Dublin,Regular,25-34,2024-11-16
C105438,Sligo,Sligo,Regular,25-34,2025-07-23
C105439,Dublin,Dublin,Premium,25-34,2025-07-12
C105440,Dublin,Dublin,New,25-34,2025-07-07
C105441,Clare,Ennis,Regular,25-34,2025-07-07
C105442,Clare,Ennis,New,55+,2024-07-16
C105443,Wicklow,Bray,New,25-34,2025-12-15
C105444,Monaghan,Monaghan,Regular,18-24,2024-11-26
C105445,Dublin,Dublin,Regular,25-34,2024-07-18
C105446,Waterford,Waterford,Premium,25-34,2025-10-01
C105447,Cork,Cork,Regular,25-34,2025-03-08
C105448,Meath,Navan,Regular,35-44,2024-12-25
C105449,Galway,Galway,Premium,35-44,2025-01-26
C105450,Dublin,Dublin,Premium,35-44,2025-05-16
C105451,Limerick,Limerick,Inactive,18-24,2025-04-13
C105452,Louth,Drogheda,New,18-24,2024-06-09
C105453,Dublin,Dublin,Regular,35-44,2024-08-11
C105454,Cavan,Cavan,Premium,18-24,2025-12-21
C105455,Meath,Navan,New,25-34,2025-03-22
C105456,Dublin,Dublin,New,25-34,2026-01-15
C105457,Donegal,Letterkenny,New,35-44,2025-06-30
C105458,Dublin,Dublin,Regular,18-24,2025-08-17
C105459,Dublin,Dublin,Regular,45-54,2024-12-06
C105460,Kerry,Tralee,Regular,25-34,2025-10-16
C105461,Dublin,Dublin,Regular,55+,2025-06-26
C105462,Dublin,Dublin,Regular,25-34,2025-08-26
C105463,Wicklow,Bray,New,35-44,2024-11-07
C105464,Dublin,Dublin,Premium,25-34,2025-05-18
C105465,Clare,Ennis,Regular,45-54,2025-01-08
C105466,Clare,Ennis,New,25-34,2025-11-28
C105467,Dublin,Dublin,New,45-54,2025-11-27
C105468,Meath,Navan,Regular,35-44,2024-12-29
C105469,Dublin,Dublin,Inactive,35-44,2024-06-16
C105470,Donegal,Letterkenny,Regular,25-34,2024-10-28
C105471,Dublin,Dublin,New,25-34,2024-11-11
C105472,Sligo,Sligo,New,55+,2024-06-12
C105473,Dublin,Dublin,New,45-54,2025-12-14
C105474,Kerry,Tralee,Regular,18-24,2025-03-07
C105475,Dublin,Dublin,Premium,18-24,2024-08-28
C105476,Dublin,Dublin,Regular,18-24,2025-06-01
C105477,Galway,Galway,Premium,18-24,2025-01-25
C105478,Limerick,Limerick,New,25-34,2024-09-13
C105479,Leitrim,Carrick-on-Shannon,Regular,45-54,2025-02-28
C105480,Dublin,Dublin,Premium,18-24,2025-05-26
C105481,Dublin,Dublin,Regular,45-54,2025-06-27
C105482,Cork,Cork,Inactive,55+,2024-10-14
C105483,Cork,Cork,New,25-34,2025-06-03
C105484,Laois,Portlaoise,Regular,25-34,2025-09-19
C105485,Offaly,Tullamore,Regular,25-34,2025-06-12
C105486,Westmeath,Athlone,New,18-24,2025-12-23
C105487,Dublin,Dublin,Premium,35-44,2025-12-17
C105488,Galway,Galway,Regular,25-34,2025-03-25
C105489,Louth,Drogheda,New,18-24,2025-01-22
C105490,Cork,Cork,Premium,45-54,2025-03-02
C105491,Wexford,Wexford,Premium,25-34,2025-03-21
C105492,Dublin,Dublin,Inactive,18-24,2024-09-13
C105493,Cork,Cork,Inactive,55+,2025-12-31
C105494,Kilkenny,Kilkenny,New,18-24,2025-05-07
C105495,Dublin,Dublin,Regular,18-24,2024-08-16
C105496,Monaghan,Monaghan,Inactive,18-24,2025-11-24
C105497,Cork,Cork,New,25-34,2025-12-21
C105498,Dublin,Dublin,Regular,25-34,2025-05-03
C105499,Dublin,Dublin,Inactive,35-44,2025-12-21
C105500,Dublin,Dublin,New,25-34,2026-01-04
C105501,Meath,Navan,Inactive,25-34,2025-12-25
C105502,Dublin,Dublin,Regular,18-24,2025-12-31
C105503,Donegal,Letterkenny,Inactive,25-34,2024-07-11
C105504,Westmeath,Athlone,Regular,55+,2024-06-19
C105505,Cork,Cork,Regular,35-44,2025-05-13
C105506,Dublin,Dublin,Premium,35-44,2025-08-23
C105507,Galway,Galway,New,25-34,2025-10-16
C105508,Mayo,Castlebar,Regular,25-34,2025-06-21
C105509,Tipperary,Clonmel,Inactive,45-54,2024-12-06
C105510,Dublin,Dublin,Inactive,45-54,2025-12-12
C105511,Meath,Navan,Inactive,35-44,2025-05-21
C105512,Kildare,Naas,Regular,25-34,2025-07-14
C105513,Cork,Cork,Regular,18-24,2024-11-01
C105514,Dublin,Dublin,Regular,18-24,2025-08-30
C105515,Carlow,Carlow,Regular,18-24,2024-08-17
C105516,Dublin,Dublin,Regular,25-34,2025-11-05
C105517,Dublin,Dublin,New,18-24,2025-10-25
C105518,Dublin,Dublin,New,25-34,2025-07-15
C105519,Limerick,Limerick,Regular,35-44,2026-01-10
C105520,Galway,Galway,Regular,35-44,2025-11-29
C105521,Dublin,Dublin,Regular,25-34,2024-07-12
C105522,Galway,Galway,New,18-24,2024-10-11
C105523,Wexford,Wexford,Premium,25-34,2024-08-12
C105524,Dublin,Dublin,Inactive,55+,2024-12-10
C105525,Offaly,Tullamore,Regular,25-34,2025-05-20
C105526,Cork,Cork,Inactive,45-54,2024-08-26
C105527,Dublin,Dublin,Inactive,25-34,2024-07-22
C105528,Roscommon,Roscommon,New,35-44,2025-06-22
C105529,Clare,Ennis,New,25-34,2025-06-14
C105530,Cork,Cork,New,35-44,2025-01-06
C105531,Waterford,Waterford,New,45-54,2025-08-06
C105532,Meath,Navan,Regular,25-34,2025-05-22
C105533,Cork,Cork,Regular,35-44,2025-02-04
C105534,Waterford,Waterford,Inactive,45-54,2024-07-11
C105535,Louth,Drogheda,Regular,35-44,2025-08-28
C105536,Cork,Cork,Regular,18-24,2025-06-10
C105537,Tipperary,Clonmel,Inactive,18-24,2024-08-08
C105538,Cork,Cork,Inactive,45-54,2024-09-21
C105539,Dublin,Dublin,Premium,35-44,2024-11-28
C105540,Monaghan,Monaghan,Premium,55+,2024-09-16
C105541,Limerick,Limerick,Inactive,25-34,2025-09-28
C105542,Tipperary,Clonmel,Regular,35-44,2025-12-13
C105543,Tipperary,Clonmel,Inactive,45-54,2024-07-24
C105544,Limerick,Limerick,New,45-54,2024-10-22
C105545,Cork,Cork,Regular,35-44,2024-11-19
C105546,Monaghan,Monaghan,Regular,18-24,2026-01-17
C105547,Donegal,Letterkenny,New,35-44,2025-06-08
C105548,Wexford,Wexford,New,35-44,2025-12-25
C105549,Kildare,Naas,New,25-34,2024-10-27
C105550,Cork,Cork,Regular,18-24,2024-07-11
C105551,Dublin,Dublin,New,45-54,2025-03-16
C105552,Cork,Cork,Regular,18-24,2025-10-04
C105553,Dublin,Dublin,Premium,25-34,2025-10-16
C105554,Wexford,Wexford,Regular,35-44,2025-03-11
C105555,Westmeath,Athlone,Regular,55+,2024-11-09
C105556,Cork,Cork,New,35-44,2024-06-29
C105557,Cork,Cork,Premium,25-34,2025-02-17
C105558,Wexford,Wexford,New,18-24,2025-04-18
C105559,Dublin,Dublin,Regular,25-34,2024-06-11
C105560,Cavan,Cavan,Regular,25-34,2025-12-13
C105561,Cork,Cork,Inactive,45-54,2025-07-31
C105562,Dublin,Dublin,Inactive,25-34,2024-12-14
C105563,Dublin,Dublin,Premium,18-24,2024-12-31
C105564,Sligo,Sligo,Premium,45-54,2025-01-01
C105565,Dublin,Dublin,Regular,18-24,2025-10-30
C105566,Wexford,Wexford,Regular,18-24,2025-08-09
C105567,Dublin,Dublin,New,25-34,2024-07-24
C105568,Dublin,Dublin,New,18-24,2024-12-01
C105569,Westmeath,Athlone,Inactive,18-24,2025-09-13
C105570,Dublin,Dublin,Inactive,55+,2024-12-31
C105571,Dublin,Dublin,Regular,45-54,2025-10-02
C105572,Meath,Navan,New,35-44,2025-04-01
C105573,Kilkenny,Kilkenny,New,35-44,2025-09-09
C105574,Cork,Cork,Regular,18-24,2025-04-13
C105575,Dublin,Dublin,New,45-54,2025-08-15
C105576,Carlow,Carlow,Regular,25-34,2025-02-14
C105577,Wexford,Wexford,New,18-24,2024-10-21
C105578,Kilkenny,Kilkenny,New,25-34,2025-11-12
C105579,Louth,Drogheda,New,25-34,2025-02-06
C105580,Kerry,Tralee,Premium,18-24,2024-06-06
C105581,Cork,Cork,Regular,25-34,2025-01-18
C105582,Cork,Cork,Regular,25-34,2025-02-02
C105583,Wicklow,Bray,Regular,25-34,2024-10-23
C105584,Wicklow,Bray,Premium,18-24,2025-11-09
C105585,Roscommon,Roscommon,Regular,25-34,2025-03-23
C105586,Limerick,Limerick,Premium,18-24,2025-01-09
C105587,Cork,Cork,Regular,35-44,2025-07-24
C105588,Kildare,Naas,Regular,18-24,2025-06-19
C105589,Tipperary,Clonmel,Regular,25-34,2025-03-15
C105590,Galway,Galway,Inactive,35-44,2026-01-06
C105591,Mayo,Castlebar,Inactive,35-44,2026-01-06
C105592,Tipperary,Clonmel,Premium,18-24,2025-03-13
C105593,Dublin,Dublin,Inactive,25-34,2025-07-31
C105594,Limerick,Limerick,New,45-54,2024-07-02
C105595,Donegal,Letterkenny,Regular,18-24,2025-02-21
C105596,Offaly,Tullamore,New,25-34,2025-02-20
C105597,Galway,Galway,New,25-34,2025-01-29
C105598,Limerick,Limerick,Regular,45-54,2025-10-18
C105599,Kildare,Naas,Premium,25-34,2025-05-17
C105600,Meath,Navan,Premium,55+,2025-03-10
C105601,Dublin,Dublin,Inactive,35-44,2025-02-15
C105602,Laois,Portlaoise,Regular,25-34,2025-06-07
C105603,Offaly,Tullamore,Inactive,25-34,2024-10-12
C105604,Limerick,Limerick,Inactive,35-44,2024-10-26
C105605,Limerick,Limerick,Inactive,18-24,2025-04-09
C105606,Dublin,Dublin,New,25-34,2024-12-09
C105607,Tipperary,Clonmel,Regular,25-34,2025-07-09
C105608,Galway,Galway,Premium,35-44,2025-11-23
C105609,Kerry,Tralee,Inactive,35-44,2025-01-02
C105610,Dublin,Dublin,New,45-54,2025-05-13
C105611,Wicklow,Bray,Regular,18-24,2024-11-17
C105612,Cork,Cork,Regular,45-54,2025-09-20
C105613,Wexford,Wexford,Regular,45-54,2024-10-09
C105614,Donegal,Letterkenny,Premium,45-54,2025-04-10
C105615,Dublin,Dublin,New,35-44,2025-01-04
C105616,Galway,Galway,Regular,25-34,2025-09-02
C105617,Waterford,Waterford,Premium,45-54,2024-10-25
C105618,Tipperary,Clonmel,Regular,35-44,2024-09-29
C105619,Dublin,Dublin,New,35-44,2025-09-01
C105620,Galway,Galway,Regular,18-24,2025-05-01
C105621,Cork,Cork,Regular,18-24,2025-06-19
C105622,Donegal,Letterkenny,Inactive,25-34,2025-09-20
C105623,Tipperary,Clonmel,Premium,25-34,2024-11-20
C105624,Dublin,Dublin,Inactive,25-34,2024-10-23
C105625,Tipperary,Clonmel,New,45-54,2026-01-17
C105626,Wicklow,Bray,Premium,18-24,2024-08-06
C105627,Mayo,Castlebar,Regular,18-24,2025-06-23
C105628,Dublin,Dublin,Premium,25-34,2025-01-20
C105629,Cork,Cork,Regular,18-24,2024-08-25
C105630,Galway,Galway,New,25-34,2025-12-24
C105631,Dublin,Dublin,New,35-44,2025-10-11
C105632,Galway,Galway,Premium,55+,2024-10-12
C105633,Dublin,Dublin,Premium,18-24,2025-08-27
C105634,Dublin,Dublin,New,25-34,2025-09-04
C105635,Wexford,Wexford,Regular,35-44,2025-03-28
C105636,Dublin,Dublin,Premium,25-34,2025-12-26
C105637,Wicklow,Bray,Regular,35-44,2024-10-19
C105638,Dublin,Dublin,Regular,35-44,2024-07-14
C105639,Limerick,Limerick,Inactive,45-54,2025-09-30
C105640,Cork,Cork,Regular,18-24,2025-01-01
C105641,Clare,Ennis,Premium,55+,2024-08-14
C105642,Mayo,Castlebar,Regular,55+,2026-01-03
C105643,Cork,Cork,Premium,18-24,2025-02-06
C105644,Donegal,Letterkenny,New,25-34,2025-11-02
C105645,Dublin,Dublin,Inactive,25-34,2025-10-04
C105646,Limerick,Limerick,Regular,25-34,2024-11-30
C105647,Dublin,Dublin,Premium,55+,2025-09-24
C105648,Galway,Galway,Inactive,18-24,2025-03-09
C105649,Dublin,Dublin,Regular,25-34,2025-06-13
C105650,Laois,Portlaoise,Regular,18-24,2024-11-19
C105651,Galway,Galway,New,35-44,2024-06-05
C105652,Tipperary,Clonmel,Regular,45-54,2024-09-23
C105653,Cork,Cork,Regular,35-44,2024-12-17
C105654,Cork,Cork,New,35-44,2025-04-25
C105655,Dublin,Dublin,New,18-24,2025-10-25
C105656,Offaly,Tullamore,Inactive,35-44,2024-09-15
C105657,Clare,Ennis,Regular,25-34,2025-08-07
C105658,Dublin,Dublin,Regular,25-34,2025-08-24
C105659,Louth,Drogheda,New,35-44,2025-09-30
C105660,Galway,Galway,Regular,55+,2025-10-02
C105661,Dublin,Dublin,Regular,35-44,2024-07-08
C105662,Meath,Navan,Premium,35-44,2024-10-09
C105663,Dublin,Dublin,Regular,25-34,2025-12-17
C105664,Dublin,Dublin,New,18-24,2025-06-15
C105665,Kerry,Tralee,Regular,25-34,2024-10-16
C105666,Dublin,Dublin,New,35-44,2026-01-19
C105667,Laois,Portlaoise,Premium,35-44,2024-12-17
C105668,Wexford,Wexford,New,35-44,2024-11-21
C105669,Waterford,Waterford,New,25-34,2025-10-18
C105670,Tipperary,Clonmel,Regular,18-24,2025-12-29
C105671,Westmeath,Athlone,New,18-24,2025-01-30
C105672,Cork,Cork,Regular,35-44,2025-06-23
C105673,Limerick,Limerick,Regular,55+,2025-06-21
C105674,Meath,Navan,Inactive,25-34,2024-10-14
C105675,Offaly,Tullamore,New,35-44,2025-04-28
C105676,Dublin,Dublin,Regular,35-44,2024-07-04
C105677,Limerick,Limerick,Premium,18-24,2025-11-02
C105678,Louth,Drogheda,New,18-24,2025-10-10
C105679,Cork,Cork,Regular,18-24,2024-09-02
C105680,Westmeath,Athlone,Inactive,55+,2025-06-01
C105681,Cork,Cork,Premium,18-24,2024-07-29
C105682,Dublin,Dublin,Inactive,25-34,2024-07-23
C105683,Tipperary,Clonmel,Premium,25-34,2025-06-15
C105684,Galway,Galway,Regular,35-44,2025-09-22
C105685,Dublin,Dublin,Inactive,18-24,2025-10-20
C105686,Dublin,Dublin,New,55+,2024-12-16
C105687,Dublin,Dublin,Regular,25-34,2025-12-06
C105688,Mayo,Castlebar,Premium,45-54,2025-04-20
C105689,Laois,Portlaoise,Inactive,35-44,2025-01-26
C105690,Limerick,Limerick,Inactive,25-34,2024-12-24
C105691,Dublin,Dublin,New,35-44,2025-08-15
C105692,Meath,Navan,Premium,25-34,2025-01-09
C105693,Kilkenny,Kilkenny,New,18-24,2025-01-21
C105694,Louth,Drogheda,Premium,35-44,2025-01-19
C105695,Cork,Cork,Premium,25-34,2024-12-09
C105696,Dublin,Dublin,New,25-34,2025-01-25
C105697,Offaly,Tullamore,Premium,35-44,2024-06-15
C105698,Kilkenny,Kilkenny,Regular,35-44,2025-11-07
C105699,Dublin,Dublin,Regular,25-34,2024-10-29
C105700,Waterford,Waterford,Inactive,25-34,2025-02-24
C105701,Dublin,Dublin,Regular,25-34,2024-09-11
C105702,Dublin,Dublin,Regular,25-34,2025-04-18
C105703,Louth,Drogheda,New,25-34,2024-11-09
C105704,Meath,Navan,New,18-24,2024-09-10
C105705,Galway,Galway,New,35-44,2024-11-21
C105706,Offaly,Tullamore,Regular,18-24,2025-11-25
C105707,Waterford,Waterford,Regular,18-24,2025-10-29
C105708,Dublin,Dublin,Regular,45-54,2025-09-17
C105709,Donegal,Letterkenny,Regular,35-44,2024-10-01
C105710,Mayo,Castlebar,New,35-44,2025-06-25
C105711,Limerick,Limerick,Regular,25-34,2025-10-05
C105712,Carlow,Carlow,Inactive,35-44,2025-06-25
C105713,Kerry,Tralee,New,55+,2025-10-29
C105714,Dublin,Dublin,Regular,25-34,2024-09-29
C105715,Dublin,Dublin,New,18-24,2025-03-06
C105716,Waterford,Waterford,Regular,18-24,2024-12-16
C105717,Leitrim,Carrick-on-Shannon,Premium,45-54,2025-08-09
C105718,Dublin,Dublin,New,25-34,2024-08-16
C105719,Dublin,Dublin,Regular,25-34,2024-12-09
C105720,Louth,Drogheda,Inactive,25-34,2025-07-27
C105721,Dublin,Dublin,New,55+,2024-06-11
C105722,Dublin,Dublin,Premium,25-34,2024-11-01
C105723,Laois,Portlaoise,Regular,25-34,2025-07-31
C105724,Clare,Ennis,New,55+,2024-10-22
C105725,Westmeath,Athlone,Premium,18-24,2025-05-30
C105726,Wexford,Wexford,Regular,35-44,2025-01-27
